name,uiid,playtime,xp,level,money,driven,drift,skill,created_at
brain30,clr7wswa700dfrl0ij0szsyn3,438234,118,3,117,18678.08,5417.02,39.6561052003092,2024-01-10T15:02:08.239Z
45-Kemme,clr7wqc7q00kes70igw6880xl,214456,56,2,62,8806.49,1395.08,33.59843144125424,2024-01-10T15:00:08.918Z
scalping,clr7wp72b00kbs70iltkfbh6i,719511,126,3,146,28901.25,2665.71064,36.3527933877095,2024-01-10T14:59:15.587Z
Huey94,clr7vxe8v00iks70i3pmiigho,247938,50,2,54,8714.94,918.932,25,2024-01-10T14:37:38.528Z
jae,clr7vw5nk00ihs70ihd1bg1w5,230121,59,2,56,9124.55,1286.53,25,2024-01-10T14:36:40.736Z
yarrow,clr7vnx3900hts70imwgsg37c,633841,153,3,128,25007.19,6532.23,48.73136464735197,2024-01-10T14:30:16.389Z
female-Les,clr7vgu3k00bwrl0ivi8wp2e5,408688,73,2,62,15526.04,323.517,43.84236758947971,2024-01-10T14:24:45.920Z
hyehyena,clr7v8nlh00gss70i4g41s0b3,227075,56,2,65,10019.7,971.695,25,2024-01-10T14:18:24.245Z
Froebel,clr7v7rjz00gps70ic1p326vc,503630,112,3,111,17915.22,6554.129999999999,33.28692681755105,2024-01-10T14:17:42.719Z
jae0,clr7uzuqj005toy0i7grs4o89,227223,68,2,65,10194.9,2929.72,11.44736807266629,2024-01-10T14:11:33.595Z
ruben,clr7uo3vh00fis70i7vyf04ph,244280,59,2,63,9344.35,1650.02,25,2024-01-10T14:02:25.566Z
heroicDee,clr7umsad00bfrl0i6dyx4uuv,232777,50,2,55,8759.52,299.695,25,2024-01-10T14:01:23.894Z
chaperon,clr7ud59j0055oy0i2m6zv7z4,919711,232,4,205,40718.78,11138.41,41.2826994466316,2024-01-10T13:53:54.152Z
Lucio9,clr7ub3bx00b8rl0if0fj7vbm,215082,71,2,65,9091.8,3513.12,25,2024-01-10T13:52:18.333Z
icaria,clr7u5enh004yoy0ixkp91wgu,423109,132,3,126,16146.86,9651.16,32.78234291335947,2024-01-10T13:47:53.070Z
vermont,clr7txff200eqs70ijs8ibt2t,241983,68,2,51,8799.41,3552.79,25,2024-01-10T13:41:40.815Z
adze,clr7sunds00dds70iizbe0axd,221937,56,2,56,8930.13,1311.22,19.47189811333252,2024-01-10T13:11:31.552Z
Chase,clr7slbce0047oy0ib8sidf0k,1233437,239,4,268,48362.92,11592.295,31.75750334778583,2024-01-10T13:04:16.047Z
Tyree,clr7si911003yoy0ihc01a2x1,221425,74,2,51,8731.44,4873.67,25,2024-01-10T13:01:53.077Z
blackleg,clr7s73vn003roy0iwyby07xw,225097,68,2,52,8310.11,3158.28,16.30747616384625,2024-01-10T12:53:13.187Z
alsatian0,clr7s6tlh009frl0ilbv8xjc9,636945,167,3,122,25459.16,11008.16,37.36638812634627,2024-01-10T12:52:59.861Z
tonal_nigel,clr7ro628003boy0i0p8pxxl5,666916,164,3,114,28220.82,11717.83,25,2024-01-10T12:38:29.553Z
Wonder_Atmo,clr7rg3rp00c1s70inttpeh7z,250848,50,2,57,8923.71,23.8127,25,2024-01-10T12:32:13.333Z
malik1,clr7r8or8008hrl0i2bb6wmt7,183782,44,1,11,6462.68,10.1824,18.28696011756191,2024-01-10T12:26:27.285Z
Keen_bobbie,clr7r6u0400bss70ivvucisd8,236380,62,2,57,8549.35,2052.32,25,2024-01-10T12:25:00.772Z
hullo39,clr7r129w0084rl0idbejyc8z,457284,103,2,71,19431.13,4718.62,29.04437441277385,2024-01-10T12:20:31.556Z
Laurence,clr7qo1p8007irl0ig3rivf7n,403752,97,2,65,16051.73,3676.97,34.96010698088205,2024-01-10T12:10:24.284Z
Tommie1,clr7qmf8q007frl0iqd6hiwl6,459129,88,2,62,17225.51,1328.75,35.02542380838916,2024-01-10T12:09:08.523Z
Lush_BergIn,clr7qe5dk00b5s70ih9p7f9sg,242285,59,2,53,9079.1,1707.77,25,2024-01-10T12:02:42.489Z
giovanni,clr7pwrdc0067rl0ifoyt61am,1150224,210,4,196,47204.5,3145.7983,37.97870056728891,2024-01-10T11:49:11.184Z
Fusco8,clr7puzng00ass70il6zjho8g,369167,89,2,58,14027.25,5027.33,44.21725904805758,2024-01-10T11:47:48.603Z
17Simon,clr7ovcu00096s70i5usnkdm9,658345,182,4,172,26266.66,11501.61,37.4657608639101,2024-01-10T11:20:06.073Z
Karl85,clr7otws70093s70i3m8gu9do,230574,62,2,53,8869.31,2965.48,25,2024-01-10T11:18:58.615Z
Cemetery,clr7oi6j50057rl0i6iaeicug,449985,126,3,112,18935.9,6135.290000000001,42.72615119090793,2024-01-10T11:09:51.377Z
ShyShelton,clr7oa32v008ps70ip3d1rbd8,162486,50,2,60,6497.09,1902.39,25,2024-01-10T11:03:33.655Z
Clemente0,clr7o3gaq008ks70i4hfofgbg,247161,53,2,65,9957.71,498.088,25,2024-01-10T10:58:24.195Z
acidiclyle,clr7o1z7a004vrl0ivk4rb43j,644250,135,3,138,26340.08,5439.26,34.40366781835521,2024-01-10T10:57:15.382Z
grumpyMan,clr7nqne7004qrl0itebjjlv0,216505,74,2,65,10187.4,3579.34,25,2024-01-10T10:48:26.863Z
neufer,clr7nfyb7007rs70iul8njx3t,225913,59,2,65,9925.53,1686.39,25,2024-01-10T10:40:07.795Z
Del,clr7nff81007ms70irshbymrt,411643,88,2,57,15912.72,3007.52,46.30358715269718,2024-01-10T10:39:43.058Z
shirley,clr7mux9m006ps70ig6banl40,625513,135,3,119,24643.69,5209.9,39.58332355104878,2024-01-10T10:23:46.667Z
knowable,clr7mtirs006ks70inxwpqnzd,224499,68,2,53,8457.15,3204.17,25,2024-01-10T10:22:41.225Z
duskySpawn,clr7mrxga004hrl0iefpkkd8w,337707,62,2,54,13022.15,625.029,41.93694354070353,2024-01-10T10:21:26.939Z
Harley2,clr7me4m8005ys70irnlo0mwh,184545,50,2,58,6590.71,1299.8,16.30747616384625,2024-01-10T10:10:43.040Z
bleak-James,clr7lycoq0041rl0ijzkvyqik,226891,68,2,60,10023.5,2101.37,25,2024-01-10T09:58:27.002Z
Giant_luigi,clr7lx8ty005as70i7jsjmqv3,238578,59,2,60,9124.43,1025.99,25,2024-01-10T09:57:35.351Z
Coy_Hipolito,clr7lihom003irl0i7i89c6ai,238047,89,2,64,9385.76,6557.75,25,2024-01-10T09:46:06.982Z
EarlyCraig,clr7ldlqg004ms70ioonlrnfm,408766,110,3,121,16288.15,6125.76,28.94047544181546,2024-01-10T09:42:18.952Z
wilfredo,clr7l7q0p0036rl0iqtxiq41h,861360,218,4,181,35330.79,11821.42,43.02214173240838,2024-01-10T09:37:44.569Z
martin,clr7l2kvr003zs70iljbup6u6,506190,79,2,61,17267.49,0,46.29603977338067,2024-01-10T09:33:44.631Z
Paralyse,clr7ktj49003rs70in1i6mn3f,165034,62,2,58,6653.55,3040.35,25,2024-01-10T09:26:42.442Z
epicLester,clr7kq37u002krl0imefmnlg9,840651,239,4,179,34257.4,15468.11,35.87818483523908,2024-01-10T09:24:01.866Z
Jelks,clr7keqwg0035s70ilp9nmk4z,356855,92,2,60,13182.43,5444.82,25.12045793775722,2024-01-10T09:15:12.688Z
crosscut,clr7k7foy002xs70i0b0p6pwb,691872,158,3,118,27644.95,6160.82,37.25659046985363,2024-01-10T09:09:31.570Z
arnold,clr7jznap002ks70iu0nhvjw6,970985,159,3,151,39278.76,0,39.80871364370979,2024-01-10T09:03:28.177Z
runck170,clr7jwmh90028s70i8rij1d4u,409337,121,3,112,15755.5,6293.98,45.9877465381922,2024-01-10T09:01:07.149Z
elmira,clr7jumad0023s70iqp98d3vf,158706,56,2,57,6605.96,2649.19,25,2024-01-10T08:59:33.589Z
Key.Rolando,clr7jdrrw0019s70iz8pv924m,235473,53,2,64,9821,296.629,25,2024-01-10T08:46:27.548Z
pfaff251,clr7jbdf0000yrl0iaqcwab8o,393463,102,2,66,15333.99,5367.48,43.37769148537617,2024-01-10T08:44:35.629Z
Cute.Plante,clr7izgqb000frl0i5oizy6br,387199,85,2,71,16182.75,937.721,38.27450482576861,2024-01-10T08:35:20.051Z
Extra-timmy,clr7iv489000fs70isxers4j5,361955,59,2,53,9019.8,1755.42,25,2024-01-10T08:31:57.226Z
Schedule,clr7ht54202lsop0he5mmc9gu,232556,83,2,55,9325.13,5470.85,25,2024-01-10T08:02:25.443Z
very-HarmAn,clr7ho2bn02leop0h43ynw6e4,244256,62,2,52,8987.93,2391.7,32.24917871373762,2024-01-10T07:58:28.547Z
ThinBenbow,clr7helig01v3od0j16pgurwe,223005,62,2,57,8922.24,2242.55,25,2024-01-10T07:51:06.857Z
fausto,clr7gq6el01ubod0jaf6pbo1m,168258,50,2,55,6567.12,1971.49,25,2024-01-10T07:32:07.533Z
wErner,clr7gcm3e02k8op0hz2bt8893,221750,56,2,65,10009.7,203.569,25,2024-01-10T07:21:34.682Z
Large_Meson,clr7g6t4c01tvod0jm78mnrgs,337419,115,3,113,13247.79,8740.6,24.31042031841691,2024-01-10T07:17:03.853Z
tailwind,clr7g4uf802k3op0hf1wzg46j,1379573,337,6,375,56647.09,20845.89,39.75884761465692,2024-01-10T07:15:32.228Z
Mad_decigram,clr7fnqyf02jgop0hf1tctjon,623348,194,4,166,25437.02,14700.33,46.53234410036995,2024-01-10T07:02:14.584Z
Ramiro5,clr7fnitq02jdop0hgd8b53oe,620942,120,3,122,23879.93,0,41.66921298844011,2024-01-10T07:02:04.046Z
Cranky_Kim,clr7fmxny02jaop0h9g1qw34g,564756,110,3,126,21214.26,148.202,47.22269759119186,2024-01-10T07:01:36.622Z
Dusky.eldon,clr7fbxfo02ioop0hmzhmscoy,731772,188,4,184,30168.61,11420.07,41.12782572259938,2024-01-10T06:53:03.108Z
marshall,clr7e861w01s6od0jlidtfyxw,458410,147,3,116,19723.69,10226.45,43.20431240205694,2024-01-10T06:22:08.036Z
Whole.felix,clr7daj6j01qzod0jznzbvfqa,669152,179,4,172,28003.97,8268.14,44.16660571650427,2024-01-10T05:55:58.748Z
Torrez0,clr7d662401qrod0jxp981n87,576842,145,3,131,24164.85,9274.85,28.14480635919886,2024-01-10T05:52:35.117Z
Loftin0,clr7d65ax01qood0jncc8l5mz,235140,77,2,65,9346.52,4484.63,24.99999999991746,2024-01-10T05:52:34.138Z
3_Randal,clr7bpfc902g7op0hzz5js611,222044,62,2,52,8918.01,2804.46,25,2024-01-10T05:11:34.378Z
alsace9,clr7akvd802nzqb0iunav3y6k,161487,62,2,62,6643.13,3441.76,25,2024-01-10T04:40:02.253Z
rural-Homer,clr79ie5t01nvod0jgrnyc8r8,231729,65,2,54,9243.31,2379.05,25,2024-01-10T04:10:07.025Z
Top_nicolas,clr79f7p601nood0j9khw49nr,384521,118,3,118,15469.4,7526.91,44.07402690675409,2024-01-10T04:07:38.682Z
neWDecemvir,clr79d7pb02naqb0ifw4jmnro,222531,59,2,62,9299.24,1837.26,25,2024-01-10T04:06:05.376Z
few_perfumer,clr793kc302n7qb0ikoquvuky,227001,77,2,58,9105.62,4971.77,25,2024-01-10T03:58:35.187Z
Darton,clr7927j701naod0jewdg2h1l,397059,90,2,61,15014.27,4798.99,31.18726848436901,2024-01-10T03:57:31.939Z
awful.Peter,clr779m1g01m2od0jkwh9jwd9,212343,68,2,55,8568.67,3799.17,12.24151458528462,2024-01-10T03:07:18.100Z
Elfrieda751,clr777bgu02lfqb0i50wx98pu,391040,90,2,56,14888.34,3537.3,48.54780457461581,2024-01-10T03:05:31.086Z
reseta0,clr76ntl502l5qb0ipmdksmvp,238268,65,2,56,9248.15,2487.83,25,2024-01-10T02:50:21.450Z
Clement0,clr7690q602kqqb0issa2fjz9,591195,118,3,110,24083.85,4286.09,42.25883342892687,2024-01-10T02:38:50.863Z
dibasic0,clr74vc3q02j6qb0iop9tel8c,467785,91,2,68,17544.8,1143.043,41.75641010707525,2024-01-10T02:00:12.807Z
10_scott,clr72obaw02gmqb0ioo7cpuxn,493383,109,3,119,18561.1,5011.12,24.66044845064035,2024-01-10T00:58:45.945Z
shayne2,clr72jc9h02gfqb0id9cck6kj,412273,73,2,60,15628.52,440.3557,44.31962383640195,2024-01-10T00:54:53.909Z
thad0,clr725fps01jyod0j0z3hbmt1,465064,85,2,71,19040.99,1010.828,17.02779715438139,2024-01-10T00:44:05.200Z
muster-Jere,clr71jmoc02ekop0hcz8to08p,464718,84,2,73,18038.37,567.115,47.26485062290516,2024-01-10T00:27:07.788Z
caralie,clr711j6v02enqb0iguq0nea5,240823,53,2,65,9639.05,36.2065,25,2024-01-10T00:13:03.463Z
Fawn,clr6yvlzg02dxop0heeb1yvb3,402002,92,2,71,16161.08,3462.314,43.99279297829754,2024-01-09T23:12:27.916Z
joseph8,clr6y9qv902bzqb0ie3fjf8r1,230866,50,2,65,8482.54,0,25,2024-01-09T22:55:27.813Z
inbred,clr6xp3le02b6qb0i47w7b1fd,240131,53,2,57,9326.98,860.923,25,2024-01-09T22:39:24.530Z
lazy-klecka,clr6xoneu02dhop0hxcw6aq9x,205343,50,2,58,8304.9,807.341,25,2024-01-09T22:39:03.558Z
emptydante,clr6whnau0291qb0ifgc7imce,516972,91,2,76,20755.38,399.2826,43.04694323199269,2024-01-09T22:05:37.207Z
64Luis,clr6wbn0n028gqb0iik8rjvfd,438531,75,2,66,15440.84,20.4703,32.59334809654554,2024-01-09T22:00:56.903Z
Shelton,clr6vu5fj027pqb0iigifrpff,225440,65,2,54,9099.58,2621.5,25,2024-01-09T21:47:20.959Z
Lemaceon,clr6v00o4026kqb0itagib0jy,240237,59,2,61,9100.73,1687.28,25,2024-01-09T21:23:55.109Z
kid_sherman,clr6ur6rh025yqb0iwy9eufs1,465340,142,3,116,18460.96,8700.630000000001,45.69838256665178,2024-01-09T21:17:03.101Z
karrah,clr6u99mq0252qb0iv5x6ovxm,492826,118,3,131,19611.95,5555.947,36.10466791302463,2024-01-09T21:03:07.010Z
lamond,clr6u2bq402b2op0h6zkugobm,169193,44,1,9,6459.38,289.736,25,2024-01-09T20:57:43.132Z
Royce,clr6ttu5b0240qb0i67b9cqa1,231311,65,2,53,9182.46,2018.91,25,2024-01-09T20:51:07.103Z
finned,clr6tq5xm02apop0huf8em3hn,1172019,207,4,193,45197.65,6366.6242,37.68748201641171,2024-01-09T20:48:15.754Z
Bradly,clr6si12r020uqb0idcvth9hz,229440,56,2,56,8951.74,1658.72,25,2024-01-09T20:13:56.595Z
Buntline,clr6scduq020fqb0iz6g91dvz,241253,50,2,61,8944.98,777.316,25,2024-01-09T20:09:33.219Z
jeffrey0,clr6s8sef0205qb0ioxn9k67p,177408,56,2,60,6705.45,2207.22,25,2024-01-09T20:06:45.447Z
Co-ed-Rocco,clr6rkr7j028pop0h0skgt035,758519,132,3,130,26258.35,4253.761,26.81776229191139,2024-01-09T19:48:04.160Z
Hotsuffuse,clr6qtne301xbqb0ibjy6b9um,227677,65,2,63,9262.86,2190.95,25,2024-01-09T19:26:59.499Z
52-expect,clr6qsiq501x5qb0i4cqrd7av,225618,74,2,65,10151.1,3100.17,25,2024-01-09T19:26:06.798Z
nina,clr6q0tro01w2qb0ixvvsd3hk,227905,83,2,51,9142.03,5941.48,25,2024-01-09T19:04:34.740Z
sprint,clr6p2isr025vop0hx9beprn3,269988,50,2,58,8337.61,367.915,34.33772401658273,2024-01-09T18:37:54.219Z
urania,clr6p0ikr01uqqb0iv2gomkc5,476068,103,2,66,18171.42,4288.38,43.52918790374567,2024-01-09T18:36:20.620Z
Bahrain,clr6oyt1u025sop0hzb75whdj,784015,248,5,235,30154.6,21626.2,30.2115291341243,2024-01-09T18:35:00.882Z
Russ,clr6ouh1601udqb0ib2pmssro,231615,71,2,52,9061.72,3152.74,25,2024-01-09T18:31:38.683Z
linesman,clr6on5iv01h5od0jsgog8pc4,230734,71,2,57,9371.6,3708.35,25,2024-01-09T18:25:57.175Z
Scraggy,clr6ok73x025dop0herwo3g22,231250,53,2,63,9111.88,954.974,25,2024-01-09T18:23:39.262Z
atalAyah,clr6nmuvm024rop0hfbl2okia,231734,71,2,61,9460.15,3680.95,25,2024-01-09T17:57:43.762Z
aiguille,clr6nmdx501seqb0iwvgs7vgz,228055,56,2,52,8739.17,1752.77,25,2024-01-09T17:57:21.785Z
humble.oren,clr6njydu024oop0h8fxcz8em,1111194,200,4,208,42534.04,6157.710000000001,37.17582113101373,2024-01-09T17:55:28.338Z
aridcrouch,clr6nciw5024iop0hi2yevqfx,520298,87,2,64,18086.33,0,45.40179286791252,2024-01-09T17:49:41.669Z
tricky.Tim,clr6mx39r01r0qb0ivfb1eu8i,656630,104,2,75,24174.34,159.4666,31.18174448503877,2024-01-09T17:37:41.583Z
Dale,clr6mlbd1023vop0hkposn8by,247212,65,2,55,9428.01,2267.25,25,2024-01-09T17:28:32.198Z
newbrowbeat,clr6mgrz3023qop0h1g55ssak,681695,140,3,134,23279.12,7914.487,42.08248162467316,2024-01-09T17:25:00.447Z
Erma8,clr6m7lgy01grod0jblcvqt1m,404425,82,2,72,16350.49,2000.767,42.29328725453966,2024-01-09T17:17:52.115Z
Medorra13,clr6lhy5l01gaod0j1r7eplve,224649,56,2,52,8439.71,1951.2,25,2024-01-09T16:57:55.498Z
khanate,clr6kwrkk01o5qb0i2k54zcpy,171452,50,2,54,6751.33,1591.5,25,2024-01-09T16:41:27.188Z
ThinWarren,clr6ktlaf01nzqb0igu8w4pq6,226571,50,2,58,8651.85,722.156,25,2024-01-09T16:38:59.079Z
bouncy.herb,clr6kqw2g0220op0hime40w3s,1422992,216,4,302,56023.18,0,26.27354976223274,2024-01-09T16:36:53.081Z
drinking,clr6khvim01niqb0it5mmigda,225604,77,2,58,9223.59,4115.44,25,2024-01-09T16:29:52.463Z
coloSsal,clr6k5xlu01n0qb0inby0pp88,344307,67,2,71,13263.71,1674.652,32.15643156810503,2024-01-09T16:20:35.298Z
27.briony,clr6jpyfw020yop0hfbkmwpsp,722521,128,3,134,29389.44,1581.052,34.93537529790539,2024-01-09T16:08:09.885Z
crudemerta,clr6jpjjy020vop0hrnw78m4b,223978,71,2,62,9136.31,3207.04,25,2024-01-09T16:07:50.590Z
dear.wesley,clr6j705401lhqb0i108fyfc3,469589,94,2,56,17718.62,1708.178,38.91286562608216,2024-01-09T15:53:25.624Z
Fair_hopson,clr6iyfvf01laqb0int4j37md,220093,50,2,60,8860.31,699.976,25,2024-01-09T15:46:46.107Z
delora0,clr6irurr01l7qb0iic3jsjbd,178866,56,2,65,6657.91,2362.66,25,2024-01-09T15:41:38.823Z
casar,clr6iex5201kmqb0ivpbex9tz,220959,83,2,65,9645.03,5267.55,25,2024-01-09T15:31:35.367Z
mannish,clr6ia48301kjqb0ineumtixc,459585,142,3,112,18451.02,9520.19,30.88246292809961,2024-01-09T15:27:51.267Z
joann,clr6i3i7r01f8od0jwz3k9aio,850044,224,4,166,33815.75,11652.25,42.89675627516963,2024-01-09T15:22:42.807Z
fuzzy,clr6hvrci01yfop0hieefb09i,288522,50,2,62,8910.62,0,25,2024-01-09T15:16:41.394Z
flexion,clr6hs76u01f0od0ja50s5nvk,200766,62,2,63,8655.5,2567.2,25,2024-01-09T15:13:55.302Z
Lucio,clr6hqiw601exod0jrnljui0m,421177,75,2,63,15947.18,11.5311,15.20293687831344,2024-01-09T15:12:37.159Z
acidic.Crib,clr6hl95701jvqb0ix3tbwk6f,893373,194,4,170,35707.53,7446.39,40.2462604093351,2024-01-09T15:08:31.244Z
sadAtkinson,clr6h5bbd01jcqb0iwibdt84g,223655,68,2,56,8888.01,3655.54,25,2024-01-09T14:56:07.561Z
Crude_eakin,clr6gmfnp01iiqb0ijtd3f1p3,951998,161,3,133,34525.48,160.9271,39.65044302017078,2024-01-09T14:41:26.725Z
corvette,clr6ggv4x01i5qb0is2rsqw2h,686430,132,3,182,26263.93,3826.885,21.47211137721963,2024-01-09T14:37:06.849Z
pure.suture,clr6gefry01i2qb0irh1lddby,242627,59,2,54,9100.42,1319.35,25,2024-01-09T14:35:13.630Z
mukul,clr6gb4cd01huqb0iv0icv5i0,246150,50,2,56,8816.23,375.614,25,2024-01-09T14:32:38.845Z
UnSteaDy,clr6fx0xf01wmop0hnno3nka1,463837,82,2,60,15448.4,320.52794,32.72174287249882,2024-01-09T14:21:41.236Z
elIjah4,clr6frvp901wbop0hul8667p4,310502,50,2,51,8952.68,466.771,25,2024-01-09T14:17:41.181Z
Danny,clr6eogdi01e1od0jyf6pricg,625119,131,3,128,25517.61,3769.247,41.2611213675544,2024-01-09T13:47:01.734Z
stanton,clr6edbh401uoop0hc9b3bhhw,681715,113,3,128,25538,13.9149,42.02727756810597,2024-01-09T13:38:22.168Z
limbert,clr6dutt201tzop0hfqfh0jg2,232966,65,2,57,9244.67,2172.26,16.11138238790411,2024-01-09T13:23:59.462Z
Moral-Brock,clr6drbuz01twop0hj8skumr3,470288,115,3,129,18845.7,6222.65,45.06672897582997,2024-01-09T13:21:16.236Z
OsciTanT,clr6dmg3i01toop0h6ozplagw,242712,56,2,54,8979.43,1102.2,25,2024-01-09T13:17:28.447Z
vocalloads,clr6dl0zz01dlod0jh78mt5cl,406648,102,2,64,16047.82,4543.5,43.62247049494462,2024-01-09T13:16:22.223Z
Derick578,clr6dj1rb01tiop0hs7ukajlr,232860,59,2,57,9250.45,1238.36,33.69252383615374,2024-01-09T13:14:49.896Z
Robeson,clr6d89kg01diod0jy2ng9bw2,227645,59,2,65,9023.41,1139.76,25,2024-01-09T13:06:26.801Z
lively-del,clr6cjtd701cpod0j4266hclt,222905,77,2,65,9465.28,4537.28,16.16322814640977,2024-01-09T12:47:26.060Z
callowRico,clr6cc5sf01c6od0jygdyc81w,657118,175,4,168,25486.1,11234.45,36.38845285526045,2024-01-09T12:41:28.912Z
Canorous,clr6bkntt01bjod0jxcp37f3e,1427149,247,5,260,55436.04,6102.9737,32.48359644501382,2024-01-09T12:20:05.922Z
minor.rurik,clr6b7zsw01bdod0jkleo9k4w,225629,56,2,54,8410.77,1004.66,25,2024-01-09T12:10:14.913Z
somber-Dana,clr6ayva401b8od0jmue1fcsw,392906,108,3,108,15317.44,6233.08,44.60936877729224,2024-01-09T12:03:09.148Z
alvis,clr6arh4j01q9op0huec78wiw,188718,50,2,55,6658.58,1036.41,25,2024-01-09T11:57:24.211Z
ruben64,clr69wwjt01alod0j737ixwn1,217073,62,2,53,8628.66,2680.71,25,2024-01-09T11:33:37.866Z
fit_Denmark,clr69pjza01pgop0hcu0dazse,635656,124,3,125,25620.87,2978.829,35.74877699398717,2024-01-09T11:27:54.983Z
AnTon,clr69nf5l01paop0hnf7qzct0,160638,50,2,64,6713.63,1796.38,25,2024-01-09T11:26:15.417Z
BusyMorgan,clr69msta01aeod0j03brmcvr,216997,62,2,65,10097.3,1076.67,33.69252383615374,2024-01-09T11:25:46.463Z
modesto0,clr698bjy01ceqb0iz49yfsbw,246226,62,2,65,10407.5,1451.6,25,2024-01-09T11:14:30.911Z
kid_Nyhagen,clr696acg019rod0jwso3zdsi,395452,100,2,71,15474.78,4098.25,44.10309243494388,2024-01-09T11:12:56.032Z
BiLlIe,clr695uvl019lod0j29x4wzsw,700054,174,4,180,28733.39,6646.4,42.51491646228735,2024-01-09T11:12:35.985Z
Apt_horacio,clr690mr201omop0hskkkx092,170268,44,1,15,6765.26,566.095,28.56040032461301,2024-01-09T11:08:32.175Z
zaChaRy,clr6907x001ogop0hsjwb0wf6,235156,56,2,53,8953.17,1782.28,9.468879158110525,2024-01-09T11:08:12.948Z
hefty_isiah,clr68sf4w01o5op0hvyllmbk6,241501,53,2,60,9001.18,253.766,25,2024-01-09T11:02:09.057Z
lyricTyree,clr68awi4018rod0j336jsnwp,237568,71,2,55,9395.56,3439.4,31.95717754628155,2024-01-09T10:48:31.757Z
gunfire,clr682jxt01n5op0hqmp0nt9g,169867,44,1,7,6475.73,816.204,25,2024-01-09T10:42:02.226Z
mad-prestige,clr67tib50185od0jnzz9l6ov,406594,79,2,68,15576.89,0,42.46560105041147,2024-01-09T10:35:00.209Z
Net.Thorton,clr6746yh01lwop0h9bgu8hyb,225772,59,2,63,9193.47,1145.87,16.4880728911372,2024-01-09T10:15:19.098Z
Fit-ACcoutRe,clr66otwr01lcop0hu96e1f6i,227050,59,2,64,9357.68,1351.91,25,2024-01-09T10:03:22.347Z
Tales,clr66mdfb017hod0jf1hr71c7,1544862,237,4,221,58582.03,5169.870199999999,28.10912432708473,2024-01-09T10:01:27.671Z
apposite6,clr66c92k01kvop0htf3fo7jw,647715,120,3,139,25237.32,2499.039,41.43459829368503,2024-01-09T09:53:35.469Z
Kraken,clr66bil8017cod0j5kfcskgp,160185,56,2,62,6902.28,2813.97,31.95717754628155,2024-01-09T09:53:01.148Z
patience,clr6612ht01kfop0hoazj8jg5,232241,59,2,65,9999.5,1434.03,25,2024-01-09T09:44:53.729Z
Bustup,clr65gena0173od0j8y0ii5tf,227361,77,2,60,9349.05,4749.56,25,2024-01-09T09:28:49.702Z
Finder0,clr658lvh01jdop0hgvy1a5aq,1162217,229,4,190,45342.03,10007.946,38.20734935051487,2024-01-09T09:22:45.821Z
Raul34,clr64tv3g01bfqb0i9f2i2juh,229737,50,2,58,8767.35,0,25,2024-01-09T09:11:17.932Z
key.rodrick,clr64k8x1016fod0ja0zrtnqy,230263,53,2,65,9023.36,98.115,25,2024-01-09T09:03:49.285Z
Parnell,clr62jx6e0140od0j690gydx9,890385,265,5,243,37123.49,19745.21,35.63077075734222,2024-01-09T08:07:34.838Z
majesty,clr62gyxq013xod0j9ndyslgr,227520,65,2,58,9024.6,2638.26,25,2024-01-09T08:05:17.151Z
jest.Blaine,clr627ipy01b0qb0ivkem2vi4,165803,50,2,58,6510,1549.64,25,2024-01-09T07:57:56.230Z
rich652,clr621md1013bod0j1shidsv1,227713,59,2,64,9414.99,1660.12,25,2024-01-09T07:53:21.013Z
chang598,clr61smcy01fwop0h2nauxpf0,461741,108,3,144,18960.89,3651.44,47.85885171957343,2024-01-09T07:46:21.107Z
sennet637,clr61dka8012wod0jzc6hqjps,222417,50,2,60,8878.09,412.666,25,2024-01-09T07:34:38.576Z
hamite,clr617xfb012ood0jw8fboqpw,1538424,240,4,201,61128.66,1685.69323,31.91059523975811,2024-01-09T07:30:15.671Z
dirk,clr60n54e01akqb0iw887g6dr,685249,129,3,119,27815.66,1984.795,45.5736469634692,2024-01-09T07:14:05.870Z
DualOrange,clr60kzv501efop0h1oymsb6v,996316,218,4,196,40167.8,10440.6948,32.61531509083793,2024-01-09T07:12:25.746Z
earreach,clr5z45uh010eod0j77yxfihb,1170590,248,5,238,47209.27,10003.78,42.89545897377485,2024-01-09T06:31:20.730Z
full.Delmer,clr5yu1mn0105od0jse3532up,223281,50,2,60,8588.24,880.138,25,2024-01-09T06:23:28.703Z
Peluso,clr5ycjra01dgop0hyfqmcuwm,174811,56,2,60,6595.49,2392.84,25,2024-01-09T06:09:52.390Z
pyrenees,clr5y8kbr00zsod0jffzz65na,442210,162,3,117,18202.39,12607.22,38.92493887545166,2024-01-09T06:06:46.503Z
eusebio0,clr5y855e00zmod0j23sk4hrm,452994,118,3,120,19247.32,5084.2,43.93609390826602,2024-01-09T06:06:26.617Z
irving52,clr5xxbxx00zfod0jpu1up2mf,224150,77,2,55,9152.64,4812.84,25,2024-01-09T05:58:02.421Z
Bertram,clr5wh6sq01cxop0h63g7asmj,332614,95,2,58,13689.17,5829.57,44.22822019708453,2024-01-09T05:17:29.643Z
due-starobin,clr5wghv500xcod0jtgmcyhq5,656416,161,3,126,26558.76,8771.11,29.02248315788068,2024-01-09T05:16:57.330Z
74-Brant,clr5wd92z019eqb0i51aama6h,392272,84,2,135,16380.13,23.7075,34.8786838768666,2024-01-09T05:14:25.979Z
